time,date,hour,weekday,weekend,price,wind,solar
2022-01-01 00:00,2022-01-01,0,5,1,372.2,1623.2,0.0
2022-01-01 01:00,2022-01-01,1,5,1,307.35,1669.7,0.0
2022-01-01 02:00,2022-01-01,2,5,1,321.41,1622.7,0.0
2022-01-01 03:00,2022-01-01,3,5,1,338.06,1363.0,0.0
2022-01-01 04:00,2022-01-01,4,5,1,280.13,1163.0,0.0
2022-01-01 05:00,2022-01-01,5,5,1,295.23,854.0,0.0
2022-01-01 06:00,2022-01-01,6,5,1,301.85,645.4,0.0
2022-01-01 07:00,2022-01-01,7,5,1,321.7,499.1,0.0
2022-01-01 08:00,2022-01-01,8,5,1,369.3,383.7,0.1
2022-01-01 09:00,2022-01-01,9,5,1,520.93,285.2,4.5
2022-01-01 10:00,2022-01-01,10,5,1,571.05,230.2,17.3
2022-01-01 11:00,2022-01-01,11,5,1,625.41,246.9,32.2
2022-01-01 12:00,2022-01-01,12,5,1,704.53,374.9,34.4
2022-01-01 13:00,2022-01-01,13,5,1,719.85,600.7,25.0
2022-01-01 14:00,2022-01-01,14,5,1,722.6,863.1,11.1
2022-01-01 15:00,2022-01-01,15,5,1,753.09,1196.6,2.1
2022-01-01 16:00,2022-01-01,16,5,1,941.46,1570.0,0.0
2022-01-01 17:00,2022-01-01,17,5,1,1115.25,2089.8,0.0
2022-01-01 18:00,2022-01-01,18,5,1,1088.18,2589.6,0.0
2022-01-01 19:00,2022-01-01,19,5,1,1043.19,2870.8,0.0
2022-01-01 20:00,2022-01-01,20,5,1,906.36,3013.7,0.0
2022-01-01 21:00,2022-01-01,21,5,1,763.06,2982.9,0.0
2022-01-01 22:00,2022-01-01,22,5,1,707.36,2935.9,0.0
2022-01-01 23:00,2022-01-01,23,5,1,618.05,2815.6,0.0
2022-01-02 00:00,2022-01-02,0,6,1,424.48,2630.2,0.0
2022-01-02 01:00,2022-01-02,1,6,1,391.09,2410.5,0.0
2022-01-02 02:00,2022-01-02,2,6,1,364.17,2273.7,0.0
2022-01-02 03:00,2022-01-02,3,6,1,259.83,2086.8,0.0
2022-01-02 04:00,2022-01-02,4,6,1,219.82,2060.9,0.0
2022-01-02 05:00,2022-01-02,5,6,1,252.62,1974.1,0.0
2022-01-02 06:00,2022-01-02,6,6,1,256.71,1949.5,0.0
2022-01-02 07:00,2022-01-02,7,6,1,310.85,1936.9,0.0
2022-01-02 08:00,2022-01-02,8,6,1,364.02,1755.5,0.0
2022-01-02 09:00,2022-01-02,9,6,1,446.26,1578.2,3.3
2022-01-02 10:00,2022-01-02,10,6,1,521.22,1418.5,11.8
2022-01-02 11:00,2022-01-02,11,6,1,492.74,1311.4,21.8
2022-01-02 12:00,2022-01-02,12,6,1,479.95,1164.9,28.1
2022-01-02 13:00,2022-01-02,13,6,1,349.22,1082.8,18.0
2022-01-02 14:00,2022-01-02,14,6,1,364.83,899.2,10.2
2022-01-02 15:00,2022-01-02,15,6,1,557.66,983.9,1.8
2022-01-02 16:00,2022-01-02,16,6,1,655.53,1147.0,0.0
2022-01-02 17:00,2022-01-02,17,6,1,709.44,1476.0,0.0
2022-01-02 18:00,2022-01-02,18,6,1,653.22,1769.7,0.0
2022-01-02 19:00,2022-01-02,19,6,1,530.0,2035.6,0.0
2022-01-02 20:00,2022-01-02,20,6,1,402.46,2195.0,0.0
2022-01-02 21:00,2022-01-02,21,6,1,343.27,2255.5,0.0
2022-01-02 22:00,2022-01-02,22,6,1,344.24,2202.8,0.0
2022-01-02 23:00,2022-01-02,23,6,1,244.88,2062.8,0.0
2022-01-03 00:00,2022-01-03,0,0,0,98.16,1873.1,0.0
2022-01-03 01:00,2022-01-03,1,0,0,148.14,1802.1,0.0
2022-01-03 02:00,2022-01-03,2,0,0,147.76,1921.5,0.0
2022-01-03 03:00,2022-01-03,3,0,0,98.46,2057.3,0.0
2022-01-03 04:00,2022-01-03,4,0,0,0.74,2308.1,0.0
2022-01-03 05:00,2022-01-03,5,0,0,2.38,2528.1,0.0
2022-01-03 06:00,2022-01-03,6,0,0,279.24,2872.1,0.0
2022-01-03 07:00,2022-01-03,7,0,0,660.06,3223.9,0.0
2022-01-03 08:00,2022-01-03,8,0,0,914.17,3455.1,0.1
2022-01-03 09:00,2022-01-03,9,0,0,819.28,3490.9,6.5
2022-01-03 10:00,2022-01-03,10,0,0,694.42,3471.0,23.3
2022-01-03 11:00,2022-01-03,11,0,0,674.71,3640.0,39.2
2022-01-03 12:00,2022-01-03,12,0,0,612.54,3789.5,49.1
2022-01-03 13:00,2022-01-03,13,0,0,601.61,3657.0,39.9
2022-01-03 14:00,2022-01-03,14,0,0,602.28,3626.7,18.2
2022-01-03 15:00,2022-01-03,15,0,0,729.15,3778.0,3.0
2022-01-03 16:00,2022-01-03,16,0,0,896.47,3693.2,0.0
2022-01-03 17:00,2022-01-03,17,0,0,1037.91,3303.8,0.0
2022-01-03 18:00,2022-01-03,18,0,0,1001.62,2725.2,0.0
2022-01-03 19:00,2022-01-03,19,0,0,853.86,2261.9,0.0
2022-01-03 20:00,2022-01-03,20,0,0,875.35,1938.9,0.0
2022-01-03 21:00,2022-01-03,21,0,0,713.53,1728.2,0.0
2022-01-03 22:00,2022-01-03,22,0,0,785.89,1571.7,0.0
2022-01-03 23:00,2022-01-03,23,0,0,708.4,1503.9,0.0
2022-01-04 00:00,2022-01-04,0,1,0,771.27,1340.0,0.0
2022-01-04 01:00,2022-01-04,1,1,0,805.26,1299.8,0.0
2022-01-04 02:00,2022-01-04,2,1,0,787.78,1349.5,0.0
2022-01-04 03:00,2022-01-04,3,1,0,769.11,1462.5,0.0
2022-01-04 04:00,2022-01-04,4,1,0,763.91,1512.0,0.0
2022-01-04 05:00,2022-01-04,5,1,0,849.59,1575.1,0.0
2022-01-04 06:00,2022-01-04,6,1,0,968.14,1759.6,0.0
2022-01-04 07:00,2022-01-04,7,1,0,1358.39,2035.2,0.0
2022-01-04 08:00,2022-01-04,8,1,0,1298.66,2315.6,0.1
2022-01-04 09:00,2022-01-04,9,1,0,1276.5,2371.0,13.0
2022-01-04 10:00,2022-01-04,10,1,0,1281.41,2349.4,41.7
2022-01-04 11:00,2022-01-04,11,1,0,1224.36,2441.7,77.1
2022-01-04 12:00,2022-01-04,12,1,0,1189.85,2508.3,89.6
2022-01-04 13:00,2022-01-04,13,1,0,1157.94,2455.2,80.1
2022-01-04 14:00,2022-01-04,14,1,0,1154.0,2496.0,47.0
2022-01-04 15:00,2022-01-04,15,1,0,1178.47,2466.7,13.6
2022-01-04 16:00,2022-01-04,16,1,0,1200.04,2528.5,0.1
2022-01-04 17:00,2022-01-04,17,1,0,1247.72,2728.2,0.0
2022-01-04 18:00,2022-01-04,18,1,0,1223.17,2836.2,0.0
2022-01-04 19:00,2022-01-04,19,1,0,1144.48,2850.2,0.0
2022-01-04 20:00,2022-01-04,20,1,0,1091.9,2927.8,0.0
2022-01-04 21:00,2022-01-04,21,1,0,957.58,2906.5,0.0
2022-01-04 22:00,2022-01-04,22,1,0,840.14,3023.4,0.0
2022-01-04 23:00,2022-01-04,23,1,0,625.57,3178.0,0.0
2022-01-05 00:00,2022-01-05,0,2,0,698.16,3211.8,0.0
2022-01-05 01:00,2022-01-05,1,2,0,384.44,3152.2,0.0
2022-01-05 02:00,2022-01-05,2,2,0,372.17,3111.7,0.0
2022-01-05 03:00,2022-01-05,3,2,0,368.38,2924.6,0.0
2022-01-05 04:00,2022-01-05,4,2,0,372.4,2774.6,0.0
2022-01-05 05:00,2022-01-05,5,2,0,694.59,2613.7,0.0
2022-01-05 06:00,2022-01-05,6,2,0,737.5,2484.9,0.0
2022-01-05 07:00,2022-01-05,7,2,0,752.3,2477.1,0.0
2022-01-05 08:00,2022-01-05,8,2,0,963.6,2381.1,0.1
2022-01-05 09:00,2022-01-05,9,2,0,900.61,2283.0,10.2
2022-01-05 10:00,2022-01-05,10,2,0,1004.43,2316.4,37.3
2022-01-05 11:00,2022-01-05,11,2,0,966.8,2469.5,66.5
2022-01-05 12:00,2022-01-05,12,2,0,981.53,2583.1,77.8
2022-01-05 13:00,2022-01-05,13,2,0,971.86,2484.3,67.9
2022-01-05 14:00,2022-01-05,14,2,0,902.84,2232.4,44.0
2022-01-05 15:00,2022-01-05,15,2,0,910.5,2124.2,13.9
2022-01-05 16:00,2022-01-05,16,2,0,1021.02,2235.2,0.1
2022-01-05 17:00,2022-01-05,17,2,0,1101.42,2339.5,0.0
2022-01-05 18:00,2022-01-05,18,2,0,1040.36,2255.1,0.0
2022-01-05 19:00,2022-01-05,19,2,0,1009.64,1986.8,0.0
2022-01-05 20:00,2022-01-05,20,2,0,891.98,1866.0,0.0
2022-01-05 21:00,2022-01-05,21,2,0,729.54,1750.8,0.0
2022-01-05 22:00,2022-01-05,22,2,0,882.91,1766.8,0.0
2022-01-05 23:00,2022-01-05,23,2,0,741.37,1765.7,0.0
2022-01-06 00:00,2022-01-06,0,3,0,742.74,2127.5,0.0
2022-01-06 01:00,2022-01-06,1,3,0,753.68,1979.0,0.0
2022-01-06 02:00,2022-01-06,2,3,0,818.32,1824.3,0.0
2022-01-06 03:00,2022-01-06,3,3,0,829.78,1555.8,0.0
2022-01-06 04:00,2022-01-06,4,3,0,917.7,1272.9,0.0
2022-01-06 05:00,2022-01-06,5,3,0,1115.34,916.7,0.0
2022-01-06 06:00,2022-01-06,6,3,0,900.74,625.6,0.0
2022-01-06 07:00,2022-01-06,7,3,0,1441.53,396.9,0.0
2022-01-06 08:00,2022-01-06,8,3,0,1702.84,297.0,0.3
2022-01-06 09:00,2022-01-06,9,3,0,1583.68,242.8,21.0
2022-01-06 10:00,2022-01-06,10,3,0,1603.02,226.0,68.9
2022-01-06 11:00,2022-01-06,11,3,0,1725.01,208.2,109.5
2022-01-06 12:00,2022-01-06,12,3,0,1681.12,223.0,119.5
2022-01-06 13:00,2022-01-06,13,3,0,1556.16,227.8,102.3
2022-01-06 14:00,2022-01-06,14,3,0,1607.18,223.8,61.9
2022-01-06 15:00,2022-01-06,15,3,0,1716.61,280.0,17.2
2022-01-06 16:00,2022-01-06,16,3,0,1829.52,336.2,0.1
2022-01-06 17:00,2022-01-06,17,3,0,2038.99,457.5,0.0
2022-01-06 18:00,2022-01-06,18,3,0,2034.01,626.1,0.0
2022-01-06 19:00,2022-01-06,19,3,0,1634.78,836.6,0.0
2022-01-06 20:00,2022-01-06,20,3,0,1620.95,1036.1,0.0
2022-01-06 21:00,2022-01-06,21,3,0,1512.34,1298.6,0.0
2022-01-06 22:00,2022-01-06,22,3,0,1274.31,1528.9,0.0
2022-01-06 23:00,2022-01-06,23,3,0,927.59,1804.1,0.0
2022-01-07 00:00,2022-01-07,0,4,0,959.04,2418.9,0.0
2022-01-07 01:00,2022-01-07,1,4,0,867.76,2557.0,0.0
2022-01-07 02:00,2022-01-07,2,4,0,747.92,2772.6,0.0
2022-01-07 03:00,2022-01-07,3,4,0,739.96,2967.3,0.0
2022-01-07 04:00,2022-01-07,4,4,0,756.84,3168.4,0.0
2022-01-07 05:00,2022-01-07,5,4,0,855.41,3265.9,0.0
2022-01-07 06:00,2022-01-07,6,4,0,1042.87,3271.2,0.0
2022-01-07 07:00,2022-01-07,7,4,0,1135.49,3187.7,0.0
2022-01-07 08:00,2022-01-07,8,4,0,1197.46,2924.2,0.1
2022-01-07 09:00,2022-01-07,9,4,0,1204.0,2543.3,7.9
2022-01-07 10:00,2022-01-07,10,4,0,1200.43,2260.0,33.4
2022-01-07 11:00,2022-01-07,11,4,0,1235.32,2135.9,57.9
2022-01-07 12:00,2022-01-07,12,4,0,1238.89,2027.7,63.3
2022-01-07 13:00,2022-01-07,13,4,0,1234.65,1815.6,49.0
2022-01-07 14:00,2022-01-07,14,4,0,1230.11,1755.1,30.6
2022-01-07 15:00,2022-01-07,15,4,0,1376.44,1603.8,10.6
2022-01-07 16:00,2022-01-07,16,4,0,1499.4,1484.6,0.1
2022-01-07 17:00,2022-01-07,17,4,0,1808.5,1406.7,0.0
2022-01-07 18:00,2022-01-07,18,4,0,1842.79,1313.2,0.0
2022-01-07 19:00,2022-01-07,19,4,0,1394.81,1190.3,0.0
2022-01-07 20:00,2022-01-07,20,4,0,1193.96,1124.1,0.0
2022-01-07 21:00,2022-01-07,21,4,0,1174.99,1079.2,0.0
2022-01-07 22:00,2022-01-07,22,4,0,1144.86,1158.6,0.0
2022-01-07 23:00,2022-01-07,23,4,0,1076.87,1086.3,0.0
2022-01-08 00:00,2022-01-08,0,5,1,1138.24,1235.0,0.0
2022-01-08 01:00,2022-01-08,1,5,1,1086.54,1192.0,0.0
2022-01-08 02:00,2022-01-08,2,5,1,1075.83,1201.0,0.0
2022-01-08 03:00,2022-01-08,3,5,1,1084.01,1326.3,0.0
2022-01-08 04:00,2022-01-08,4,5,1,1093.16,1514.0,0.0
2022-01-08 05:00,2022-01-08,5,5,1,1092.49,1764.5,0.0
2022-01-08 06:00,2022-01-08,6,5,1,1090.11,2006.7,0.0
2022-01-08 07:00,2022-01-08,7,5,1,1094.72,2152.0,0.0
2022-01-08 08:00,2022-01-08,8,5,1,1142.92,2247.4,0.2
2022-01-08 09:00,2022-01-08,9,5,1,1160.85,2150.4,13.9
2022-01-08 10:00,2022-01-08,10,5,1,1183.24,1889.0,51.0
2022-01-08 11:00,2022-01-08,11,5,1,1178.92,1616.2,91.6
2022-01-08 12:00,2022-01-08,12,5,1,1181.08,1447.6,102.2
2022-01-08 13:00,2022-01-08,13,5,1,1160.85,1370.2,77.5
2022-01-08 14:00,2022-01-08,14,5,1,1161.67,1208.0,48.1
2022-01-08 15:00,2022-01-08,15,5,1,1181.82,1200.9,15.9
2022-01-08 16:00,2022-01-08,16,5,1,1197.52,1265.0,0.1
2022-01-08 17:00,2022-01-08,17,5,1,1412.48,1332.2,0.0
2022-01-08 18:00,2022-01-08,18,5,1,1269.74,1434.5,0.0
2022-01-08 19:00,2022-01-08,19,5,1,1043.03,1562.0,0.0
2022-01-08 20:00,2022-01-08,20,5,1,762.69,1767.6,0.0
2022-01-08 21:00,2022-01-08,21,5,1,779.87,1944.0,0.0
2022-01-08 22:00,2022-01-08,22,5,1,779.5,2098.4,0.0
2022-01-08 23:00,2022-01-08,23,5,1,669.79,2226.1,0.0
2022-01-09 00:00,2022-01-09,0,6,1,632.46,2682.4,0.0
2022-01-09 01:00,2022-01-09,1,6,1,627.78,2765.6,0.0
2022-01-09 02:00,2022-01-09,2,6,1,596.83,2829.2,0.0
2022-01-09 03:00,2022-01-09,3,6,1,412.52,2808.6,0.0
2022-01-09 04:00,2022-01-09,4,6,1,366.62,2766.3,0.0
2022-01-09 05:00,2022-01-09,5,6,1,376.67,2677.0,0.0
2022-01-09 06:00,2022-01-09,6,6,1,552.58,2605.1,0.0
2022-01-09 07:00,2022-01-09,7,6,1,628.07,2517.1,0.0
2022-01-09 08:00,2022-01-09,8,6,1,723.43,2324.6,0.1
2022-01-09 09:00,2022-01-09,9,6,1,892.35,1978.6,3.3
2022-01-09 10:00,2022-01-09,10,6,1,1003.85,1700.3,13.0
2022-01-09 11:00,2022-01-09,11,6,1,1084.62,1595.2,22.0
2022-01-09 12:00,2022-01-09,12,6,1,1168.82,1561.9,26.6
2022-01-09 13:00,2022-01-09,13,6,1,1150.38,1396.5,20.7
2022-01-09 14:00,2022-01-09,14,6,1,1152.01,1430.7,13.2
2022-01-09 15:00,2022-01-09,15,6,1,1177.97,1435.4,3.4
2022-01-09 16:00,2022-01-09,16,6,1,1386.24,1367.2,0.0
2022-01-09 17:00,2022-01-09,17,6,1,1660.93,1392.3,0.0
2022-01-09 18:00,2022-01-09,18,6,1,1808.87,1410.0,0.0
2022-01-09 19:00,2022-01-09,19,6,1,1559.4,1389.2,0.0
2022-01-09 20:00,2022-01-09,20,6,1,1153.43,1480.6,0.0
2022-01-09 21:00,2022-01-09,21,6,1,1185.48,1547.9,0.0
2022-01-09 22:00,2022-01-09,22,6,1,1102.55,1542.3,0.0
2022-01-09 23:00,2022-01-09,23,6,1,1076.96,1518.7,0.0
2022-01-10 00:00,2022-01-10,0,0,0,1073.17,1553.3,0.0
2022-01-10 01:00,2022-01-10,1,0,0,1027.13,1534.4,0.0
2022-01-10 02:00,2022-01-10,2,0,0,995.29,1483.9,0.0
2022-01-10 03:00,2022-01-10,3,0,0,1014.85,1425.9,0.0
2022-01-10 04:00,2022-01-10,4,0,0,1063.57,1408.1,0.0
2022-01-10 05:00,2022-01-10,5,0,0,1131.26,1423.7,0.0
2022-01-10 06:00,2022-01-10,6,0,0,1723.71,1433.0,0.0
2022-01-10 07:00,2022-01-10,7,0,0,2231.06,1426.6,0.0
2022-01-10 08:00,2022-01-10,8,0,0,2334.97,1410.4,0.3
2022-01-10 09:00,2022-01-10,9,0,0,2343.0,1310.7,14.5
2022-01-10 10:00,2022-01-10,10,0,0,2308.86,1274.8,51.9
2022-01-10 11:00,2022-01-10,11,0,0,2306.41,1304.9,84.5
2022-01-10 12:00,2022-01-10,12,0,0,2231.43,1286.8,91.6
2022-01-10 13:00,2022-01-10,13,0,0,2209.19,1165.1,75.2
2022-01-10 14:00,2022-01-10,14,0,0,2231.13,1110.9,46.2
2022-01-10 15:00,2022-01-10,15,0,0,2166.72,1029.9,12.8
2022-01-10 16:00,2022-01-10,16,0,0,2240.5,1017.4,0.2
2022-01-10 17:00,2022-01-10,17,0,0,2305.07,1141.2,0.0
2022-01-10 18:00,2022-01-10,18,0,0,2311.91,1312.0,0.0
2022-01-10 19:00,2022-01-10,19,0,0,2194.09,1431.8,0.0
2022-01-10 20:00,2022-01-10,20,0,0,1941.57,1466.9,0.0
2022-01-10 21:00,2022-01-10,21,0,0,1569.44,1490.8,0.0
2022-01-10 22:00,2022-01-10,22,0,0,1575.61,1550.8,0.0
2022-01-10 23:00,2022-01-10,23,0,0,1116.38,1620.5,0.0
2022-01-11 00:00,2022-01-11,0,1,0,1129.83,1295.7,0.0
2022-01-11 01:00,2022-01-11,1,1,0,1101.2,1295.4,0.0
2022-01-11 02:00,2022-01-11,2,1,0,1074.05,1318.0,0.0
2022-01-11 03:00,2022-01-11,3,1,0,1072.19,1392.5,0.0
2022-01-11 04:00,2022-01-11,4,1,0,1084.39,1506.6,0.0
2022-01-11 05:00,2022-01-11,5,1,0,1126.78,1656.8,0.0
2022-01-11 06:00,2022-01-11,6,1,0,1097.11,1816.8,0.0
2022-01-11 07:00,2022-01-11,7,1,0,1199.97,2002.6,0.0
2022-01-11 08:00,2022-01-11,8,1,0,1177.81,2201.9,0.2
2022-01-11 09:00,2022-01-11,9,1,0,1176.1,2281.4,7.4
2022-01-11 10:00,2022-01-11,10,1,0,1175.58,2268.2,25.1
2022-01-11 11:00,2022-01-11,11,1,0,1196.25,2376.0,43.5
2022-01-11 12:00,2022-01-11,12,1,0,1177.88,2465.2,45.4
2022-01-11 13:00,2022-01-11,13,1,0,1172.23,2421.7,32.7
2022-01-11 14:00,2022-01-11,14,1,0,1172.75,2436.5,18.4
2022-01-11 15:00,2022-01-11,15,1,0,1179.37,2523.1,4.2
2022-01-11 16:00,2022-01-11,16,1,0,1198.34,2355.6,0.1
2022-01-11 17:00,2022-01-11,17,1,0,1291.46,1987.5,0.0
2022-01-11 18:00,2022-01-11,18,1,0,1249.73,1563.2,0.0
2022-01-11 19:00,2022-01-11,19,1,0,1175.13,1237.8,0.0
2022-01-11 20:00,2022-01-11,20,1,0,1173.05,980.1,0.0
2022-01-11 21:00,2022-01-11,21,1,0,1176.77,795.8,0.0
2022-01-11 22:00,2022-01-11,22,1,0,1153.34,692.0,0.0
2022-01-11 23:00,2022-01-11,23,1,0,1113.47,565.1,0.0
2022-01-12 00:00,2022-01-12,0,2,0,1098.31,539.2,0.0
2022-01-12 01:00,2022-01-12,1,2,0,1079.48,574.2,0.0
2022-01-12 02:00,2022-01-12,2,2,0,1068.92,650.8,0.0
2022-01-12 03:00,2022-01-12,3,2,0,1066.98,731.9,0.0
2022-01-12 04:00,2022-01-12,4,2,0,1073.68,849.9,0.0
2022-01-12 05:00,2022-01-12,5,2,0,1086.4,951.8,0.0
2022-01-12 06:00,2022-01-12,6,2,0,1086.63,1113.0,0.0
2022-01-12 07:00,2022-01-12,7,2,0,1122.93,1383.8,0.0
2022-01-12 08:00,2022-01-12,8,2,0,1141.61,1550.1,0.4
2022-01-12 09:00,2022-01-12,9,2,0,1118.99,1598.0,16.2
2022-01-12 10:00,2022-01-12,10,2,0,1100.39,1665.6,55.8
2022-01-12 11:00,2022-01-12,11,2,0,1074.2,1889.9,92.8
2022-01-12 12:00,2022-01-12,12,2,0,1072.71,2115.5,102.6
2022-01-12 13:00,2022-01-12,13,2,0,1065.35,2171.3,90.0
2022-01-12 14:00,2022-01-12,14,2,0,992.14,2209.2,58.7
2022-01-12 15:00,2022-01-12,15,2,0,986.48,2315.5,17.0
2022-01-12 16:00,2022-01-12,16,2,0,987.08,2392.5,0.3
2022-01-12 17:00,2022-01-12,17,2,0,1037.0,2592.0,0.0
2022-01-12 18:00,2022-01-12,18,2,0,926.96,2789.9,0.0
2022-01-12 19:00,2022-01-12,19,2,0,787.01,2902.3,0.0
2022-01-12 20:00,2022-01-12,20,2,0,592.53,2890.7,0.0
2022-01-12 21:00,2022-01-12,21,2,0,744.23,2976.1,0.0
2022-01-12 22:00,2022-01-12,22,2,0,500.72,3044.0,0.0
2022-01-12 23:00,2022-01-12,23,2,0,332.94,3025.5,0.0
2022-01-13 00:00,2022-01-13,0,3,0,97.4,3058.6,0.0
2022-01-13 01:00,2022-01-13,1,3,0,84.83,3114.7,0.0
2022-01-13 02:00,2022-01-13,2,3,0,78.65,3317.7,0.0
2022-01-13 03:00,2022-01-13,3,3,0,77.91,3411.4,0.0
2022-01-13 04:00,2022-01-13,4,3,0,80.81,3492.2,0.0
2022-01-13 05:00,2022-01-13,5,3,0,98.45,3474.2,0.0
2022-01-13 06:00,2022-01-13,6,3,0,114.07,3470.2,0.0
2022-01-13 07:00,2022-01-13,7,3,0,156.34,3474.0,0.0
2022-01-13 08:00,2022-01-13,8,3,0,190.72,3465.9,0.6
2022-01-13 09:00,2022-01-13,9,3,0,190.64,3374.0,23.1
2022-01-13 10:00,2022-01-13,10,3,0,190.57,3297.4,72.6
2022-01-13 11:00,2022-01-13,11,3,0,180.22,3410.4,114.6
2022-01-13 12:00,2022-01-13,12,3,0,159.31,3522.0,130.3
2022-01-13 13:00,2022-01-13,13,3,0,135.58,3449.2,116.3
2022-01-13 14:00,2022-01-13,14,3,0,131.56,3397.0,74.9
2022-01-13 15:00,2022-01-13,15,3,0,140.04,3439.5,23.9
2022-01-13 16:00,2022-01-13,16,3,0,146.29,3405.6,0.4
2022-01-13 17:00,2022-01-13,17,3,0,270.11,3398.8,0.0
2022-01-13 18:00,2022-01-13,18,3,0,176.06,3525.5,0.0
2022-01-13 19:00,2022-01-13,19,3,0,147.48,3550.1,0.0
2022-01-13 20:00,2022-01-13,20,3,0,134.39,3571.5,0.0
2022-01-13 21:00,2022-01-13,21,3,0,132.6,3659.8,0.0
2022-01-13 22:00,2022-01-13,22,3,0,111.02,3752.0,0.0
2022-01-13 23:00,2022-01-13,23,3,0,85.5,3723.0,0.0
2022-01-14 00:00,2022-01-14,0,4,0,198.21,3728.8,0.0
2022-01-14 01:00,2022-01-14,1,4,0,177.08,3696.5,0.0
2022-01-14 02:00,2022-01-14,2,4,0,152.16,3714.2,0.0
2022-01-14 03:00,2022-01-14,3,4,0,147.39,3741.2,0.0
2022-01-14 04:00,2022-01-14,4,4,0,98.06,3802.2,0.0
2022-01-14 05:00,2022-01-14,5,4,0,126.19,3792.2,0.0
2022-01-14 06:00,2022-01-14,6,4,0,143.15,3837.8,0.0
2022-01-14 07:00,2022-01-14,7,4,0,333.78,3914.6,0.0
2022-01-14 08:00,2022-01-14,8,4,0,533.03,3961.2,0.7
2022-01-14 09:00,2022-01-14,9,4,0,511.38,3643.0,23.2
2022-01-14 10:00,2022-01-14,10,4,0,559.59,3260.2,76.6
2022-01-14 11:00,2022-01-14,11,4,0,571.79,3055.0,131.8
2022-01-14 12:00,2022-01-14,12,4,0,823.73,2898.3,152.3
2022-01-14 13:00,2022-01-14,13,4,0,933.77,2587.4,145.6
2022-01-14 14:00,2022-01-14,14,4,0,958.99,2268.1,101.1
2022-01-14 15:00,2022-01-14,15,4,0,982.43,2069.0,33.1
2022-01-14 16:00,2022-01-14,16,4,0,994.71,1980.0,0.4
2022-01-14 17:00,2022-01-14,17,4,0,1054.16,2059.0,0.0
2022-01-14 18:00,2022-01-14,18,4,0,1068.07,2185.2,0.0
2022-01-14 19:00,2022-01-14,19,4,0,1082.5,2175.7,0.0
2022-01-14 20:00,2022-01-14,20,4,0,1019.48,1915.8,0.0
2022-01-14 21:00,2022-01-14,21,4,0,1083.55,1642.7,0.0
2022-01-14 22:00,2022-01-14,22,4,0,1080.12,1408.3,0.0
2022-01-14 23:00,2022-01-14,23,4,0,1076.63,1158.6,0.0
2022-01-15 00:00,2022-01-15,0,5,1,1192.02,756.5,0.0
2022-01-15 01:00,2022-01-15,1,5,1,1077.13,635.4,0.0
2022-01-15 02:00,2022-01-15,2,5,1,1074.52,578.2,0.0
2022-01-15 03:00,2022-01-15,3,5,1,1074.82,533.0,0.0
2022-01-15 04:00,2022-01-15,4,5,1,1077.2,493.3,0.0
2022-01-15 05:00,2022-01-15,5,5,1,1089.56,421.9,0.0
2022-01-15 06:00,2022-01-15,6,5,1,1092.38,395.5,0.0
2022-01-15 07:00,2022-01-15,7,5,1,1095.51,424.9,0.0
2022-01-15 08:00,2022-01-15,8,5,1,1424.19,443.8,0.8
2022-01-15 09:00,2022-01-15,9,5,1,1711.5,488.9,26.1
2022-01-15 10:00,2022-01-15,10,5,1,1559.7,568.2,79.6
2022-01-15 11:00,2022-01-15,11,5,1,1505.37,695.0,122.9
2022-01-15 12:00,2022-01-15,12,5,1,1210.1,830.5,129.5
2022-01-15 13:00,2022-01-15,13,5,1,1172.82,870.1,108.7
2022-01-15 14:00,2022-01-15,14,5,1,1153.33,862.1,61.0
2022-01-15 15:00,2022-01-15,15,5,1,1338.76,858.4,16.1
2022-01-15 16:00,2022-01-15,16,5,1,1643.71,913.9,0.2
2022-01-15 17:00,2022-01-15,17,5,1,1888.3,1049.8,0.0
2022-01-15 18:00,2022-01-15,18,5,1,1561.48,1221.5,0.0
2022-01-15 19:00,2022-01-15,19,5,1,1143.5,1349.2,0.0
2022-01-15 20:00,2022-01-15,20,5,1,1078.62,1405.5,0.0
2022-01-15 21:00,2022-01-15,21,5,1,1105.41,1537.0,0.0
2022-01-15 22:00,2022-01-15,22,5,1,1072.66,1629.9,0.0
2022-01-15 23:00,2022-01-15,23,5,1,1056.59,1718.0,0.0
2022-01-16 00:00,2022-01-16,0,6,1,989.76,2075.0,0.0
2022-01-16 01:00,2022-01-16,1,6,1,983.51,2130.4,0.0
2022-01-16 02:00,2022-01-16,2,6,1,967.36,2222.1,0.0
2022-01-16 03:00,2022-01-16,3,6,1,965.65,2161.0,0.0
2022-01-16 04:00,2022-01-16,4,6,1,964.98,2135.6,0.0
2022-01-16 05:00,2022-01-16,5,6,1,963.79,2083.9,0.0
2022-01-16 06:00,2022-01-16,6,6,1,883.35,2154.1,0.0
2022-01-16 07:00,2022-01-16,7,6,1,888.85,2243.7,0.0
2022-01-16 08:00,2022-01-16,8,6,1,927.77,2281.1,0.2
2022-01-16 09:00,2022-01-16,9,6,1,919.88,2313.9,5.7
2022-01-16 10:00,2022-01-16,10,6,1,923.83,2416.6,22.5
2022-01-16 11:00,2022-01-16,11,6,1,903.29,2746.2,42.4
2022-01-16 12:00,2022-01-16,12,6,1,853.96,3090.5,49.2
2022-01-16 13:00,2022-01-16,13,6,1,753.72,3181.3,37.5
