date,vol_5d,vol_10d,vol_20d,vol_40d,vol_60d,vol_120d,ret_5d,ret_20d,ret_60d,AAPL_vol,MSFT_vol,NVDA_vol,JPM_vol,KO_vol,PG_vol,XOM_vol,JNJ_vol,WMT_vol,DIS_vol,vol_next
2018-01-25,0.34496668163183786,0.45123542887546464,0.39924641165640423,0.41403966822086247,0.39449549715956195,0.4216300578254689,0.2967647017388497,0.29391520039085683,0.16718443716032258,0.9479360800883284,0.8206629556876986,1.95048802040665,0.6863485599539828,0.5028322512562489,0.955129104889429,0.7951937327226912,1.1880100300831817,0.7912529039597285,1.2297290009111532,1.68668516984224
2018-01-26,0.5228593084740937,0.5097873375831393,0.43848815783564676,0.4215874775383764,0.40824013965936423,0.43204374862688605,0.4373205471128827,0.34936958912616667,0.19268917145613665,0.949137786623677,0.8846851599010315,1.9842995462322401,0.6845697905450677,0.5726652189451679,0.9606178322778769,0.7968231870687797,1.1923724666227584,0.8406560986008266,1.2585326023394958,1.68682657622503
2018-01-29,0.6571435512272658,0.5928603573229171,0.4930922431372221,0.4424643398413877,0.4229152971216104,0.43805911191291697,0.14212273842029166,0.305934092324725,0.17904269520743313,1.0560841296748293,0.8897697313152495,1.9727320149464624,0.6945644973049007,0.7094430695828229,0.9756207151654643,0.8568899032299687,1.2275356387230205,0.8486508320884677,1.2709582885086879,1.7014041988659558
2018-01-30,0.833631383122897,0.6978623854505446,0.5575062810964497,0.47086670427571203,0.45060225071396376,0.44924400998492947,-0.10547549475411033,0.27350081409485527,0.15974347192798535,1.037264030028963,0.9593836306701692,1.948477277566744,0.7087370037420944,0.7318187429240541,0.9787802778147938,0.9205405025682595,1.2373571626762798,0.9446673447816231,1.3098098166903855,1.701070013838597
2018-01-31,0.8363371997319763,0.6420025871579523,0.5495347398977881,0.4673600823916527,0.4505548304328955,0.4491477628132828,-0.08777009282524562,0.24020046647081403,0.159925281127144,0.94616948223883,1.0623946610982777,1.8989663703177657,0.6974345230907539,0.7009034455073597,0.9508614297945227,0.8596678744445068,1.4147253045766293,0.9939573682417947,0.9822766347781232,1.723991468525429
2018-02-01,0.8331732261981887,0.6398566563811117,0.5468151474275547,0.4672403843609196,0.4513284714716379,0.4270729849760908,-0.11894208015368113,0.20289840084086683,0.15246884586352832,0.9490361842242647,1.1013560796220447,1.5341429144129,0.709472829796171,0.7035675960446256,0.9541219073696616,0.8668565256460461,1.4305385155989117,1.034967197821158,1.056746634939308,1.7322104399108995
2018-02-02,0.8885696760402699,0.942362714334019,0.7594935836096267,0.5921164446443564,0.5423433324158474,0.47614955994652175,-0.7859007191766687,0.07297531168661997,0.11360625910625863,1.324939653850317,1.2917209989893077,1.726088495051741,0.8834718762850714,0.7461186774582214,0.9945034892366482,1.4567180280774512,1.4780098984962826,1.0737697515142781,1.1116525548545304,1.6931297992915881
2018-02-05,1.7465209162525164,1.5124031757708136,1.203922597862422,0.9030120835879882,0.7756146422260782,0.6108620123008361,-1.4897569708017233,-0.1694597624143324,0.04506066611735598,1.3566896368414123,1.5990009524615245,2.6375397503508613,1.4240889872942941,1.1672110500226711,1.249633126916712,1.9157774401847691,1.8617147431123793,1.4588759341247541,1.3624459474909907,1.3852946072467633
2018-02-06,2.353856487721968,1.715395059118617,1.2943945599249411,0.9532480985738228,0.814381991970815,0.6350296093760204,-0.8905602771220457,-0.08009109059569533,0.07506345340525464,1.7207206734421454,1.8093263470887015,2.8414765620489524,1.575589917011026,1.1700968072594828,1.3215735634708432,1.9262618891030432,1.8888647779050907,1.4308111927538676,1.386878808334624,1.3196193459744658
2018-02-07,2.309188758454939,1.7077909551413144,1.2962306530155028,0.9547014011531636,0.8163481393108178,0.6375354375743646,-1.0090081690773256,-0.1185339471426006,0.07206764775309402,1.7658382330291418,1.8673161397936053,2.8561064577744055,1.5779452995745389,1.160472520136858,1.3209606293963292,1.9473907159467945,1.833378053158003,1.46645468697649,1.4105098555003635,1.3142587057595778
